,Class
184615,0
149787,0
18466,1
125769,0
265475,0
210719,0
206905,0
20058,0
46941,0
202478,0
88264,0
96104,0
90671,0
41867,0
62943,0
27472,0
42597,0
240284,0
234814,0
156787,0
201880,0
65182,0
241832,0
197316,0
149781,0
176624,0
33990,0
77518,0
189981,0
245000,0
130348,0
163942,0
198909,0
252642,0
56752,0
93314,0
275724,0
183553,0
185645,0
111081,0
193728,0
108502,0
31367,0
223790,0
251558,0
68948,0
159439,0
88959,0
206599,0
23240,0
180966,0
129384,0
40388,0
282179,0
282190,0
69719,0
117976,0
218626,0
166326,0
282236,0
129220,0
27859,0
6957,0
37337,0
87883,0
237010,0
245115,0
137911,0
42024,0
249902,0
74911,0
115269,0
246354,0
25557,0
182181,0
188233,0
166984,0
189111,0
145843,0
146145,0
10569,0
33514,0
50046,0
249237,0
83267,0
86201,0
278818,0
284346,0
262587,0
210019,0
236996,0
223658,0
38594,0
34768,0
184847,0
89930,0
7635,0
257793,0
255005,0
115395,0
230683,0
180831,0
92309,0
243829,0
113870,0
137290,0
198162,0
143817,0
111904,0
148674,0
88373,0
170360,0
188137,0
97827,0
235080,0
99465,0
164494,0
213883,0
21179,0
92387,0
178578,0
83616,0
214355,0
99637,0
210514,0
32956,0
19299,0
28680,0
166640,0
217061,0
210849,0
156808,0
25929,0
273673,0
69823,0
76247,0
125646,0
200429,0
85184,0
176347,0
112709,0
217371,0
275696,0
171344,0
133146,0
105823,0
283104,0
111082,0
222339,0
50173,0
272376,0
239372,0
170498,0
127772,0
46903,0
40572,0
242437,0
239425,0
22370,0
106809,0
217323,0
178955,0
267255,0
68958,0
234439,0
212616,0
247465,0
180399,0
33317,0
148853,0
31606,0
138778,0
169982,0
19850,0
118341,0
174265,0
105749,0
9425,0
22501,0
204069,0
85583,0
161352,0
234080,0
12439,0
81826,0
268142,0
46590,0
250348,0
259550,0
97974,0
247506,0
122352,0
108836,0
123472,0
23333,0
219851,0
37708,0
37610,0
229678,0
41206,0
149293,0
5675,0
89241,0
137085,0
218086,0
254003,0
236258,0
220967,0
278480,0
212559,0
190165,0
230150,0
94958,0
199796,0
100357,0
75810,0
157153,0
93835,0
242860,0
13503,0
159644,0
150329,0
49005,0
212123,0
120213,0
238691,0
274422,0
183689,0
239521,0
159327,0
2343,0
18778,0
159074,0
224260,0
2186,0
232529,0
279859,0
222709,0
142638,0
218617,0
194322,0
143199,0
236974,0
227581,0
61522,0
207148,0
94703,0
27495,0
262917,0
10351,0
79347,0
246039,0
151053,0
85837,0
222854,0
162661,0
133593,0
67318,0
177731,0
275355,0
278081,0
197014,0
86709,0
84487,0
157063,0
64035,0
236460,0
25982,0
275664,0
161096,0
260016,0
262017,0
201907,0
175114,0
141417,0
115992,0
137407,0
15389,0
132602,0
9750,0
152263,0
71974,0
48361,0
180195,0
91940,0
244105,0
279339,0
107669,0
68833,0
66790,0
67400,0
231940,0
283799,0
35420,0
17770,0
50881,0
85372,0
149983,0
150063,0
110461,0
99320,0
99358,0
264512,0
198087,0
14044,0
171734,0
199838,0
35503,0
150882,0
132723,0
224865,0
7235,0
280224,0
84800,0
229100,0
22873,0
161613,0
16089,0
247431,0
238260,0
104305,0
44865,0
173533,0
95848,0
250846,0
229426,0
30877,0
47867,0
193379,0
116579,0
33772,0
29927,0
129632,0
205314,0
254220,0
161692,0
194940,0
7328,0
150618,0
254337,0
68141,0
105895,0
121231,0
257847,0
90139,0
18145,0
279240,0
239738,0
93863,0
47897,0
144754,1
257189,0
193165,0
87523,0
147786,0
14401,0
222351,0
48224,0
97032,0
70427,0
268686,0
58378,0
107627,0
218087,0
138786,0
18938,0
118162,0
218231,0
250754,0
111858,0
276862,0
89090,0
159227,0
141707,0
213899,0
246848,0
148470,0
268683,0
259338,0
274647,0
175503,0
47150,0
276347,0
107103,0
5474,0
237498,0
266569,0
133208,0
260287,0
248293,0
192381,0
65082,0
198800,0
177129,0
45267,0
181384,0
242815,0
15209,0
82203,0
166713,0
128409,0
281265,0
3915,0
253094,0
40824,0
21998,0
217736,0
254614,0
121356,0
199537,0
102830,0
19350,0
48827,0
17643,0
183498,0
234573,0
250983,0
277609,0
283987,0
14915,0
64843,0
95960,0
117456,0
186533,0
84464,0
277080,0
160829,0
148318,0
208395,0
238561,0
68845,0
216470,0
93202,0
259299,0
213857,0
58090,0
145868,0
170514,0
166545,0
147542,0
113742,0
8160,0
111239,0
45406,0
280564,0
224934,0
222947,0
261185,0
251133,0
34705,0
204242,0
205592,0
193446,0
32691,0
237737,0
66507,0
183600,0
164885,0
85048,0
66825,0
77990,0
83650,0
45635,0
52795,0
34390,0
258156,0
255484,0
278729,0
92326,0
260384,0
259922,0
126149,0
223406,0
182025,0
255411,0
175509,0
235738,0
80424,0
153900,0
208792,0
185576,0
46777,0
73914,0
253359,0
73972,0
185747,0
6565,0
83206,0
43226,0
37897,0
127991,0
44770,0
77681,0
233624,0
268849,0
265896,0
70603,0
6941,0
92153,0
115568,0
193021,0
49792,0
81420,0
11316,0
102083,0
85895,0
237692,0
48832,0
241122,0
213237,0
75895,0
92236,0
146435,0
187979,0
166359,0
58717,0
111835,0
205531,0
211675,0
202451,0
98199,0
284172,0
75915,0
214179,0
141497,0
117177,0
164119,0
43669,0
64150,0
92044,0
189915,0
92904,0
26676,0
169674,0
215187,0
70178,0
38972,0
124782,0
209135,0
263899,0
202686,0
67496,0
54781,0
182804,0
172976,0
127803,0
139674,0
245180,0
225739,0
53349,0
259860,0
133598,0
146358,0
284265,0
223605,0
34550,0
269229,0
72498,0
213768,0
164521,0
55283,0
216595,0
48769,0
58667,0
90166,0
192634,0
28202,0
35507,0
212633,0
210778,0
47345,0
26193,0
186064,0
153992,0
136777,0
233123,0
15750,0
284059,0
149906,0
156328,0
258544,0
142958,0
221748,0
272940,0
228447,0
48381,0
232336,0
93209,0
12814,0
222162,0
111974,0
195418,0
230924,0
257414,0
227430,0
194383,0
198898,0
80150,0
121596,0
190617,0
51416,0
13453,0
178570,0
200879,0
48135,0
39255,0
57265,0
141295,0
94682,0
8493,0
81732,0
56756,0
277684,0
32552,0
50455,0
181334,0
118074,0
94588,0
273574,0
119820,0
80333,0
109609,0
8671,0
105409,0
76468,0
73406,0
203049,0
33751,0
30493,0
181644,0
187009,0
206046,0
70167,0
33474,0
202559,0
152012,0
98247,0
69425,0
115770,0
199623,0
53800,0
221325,0
222081,0
201484,0
87332,0
277794,0
262632,0
10587,0
96021,0
256587,0
196018,0
261604,0
246038,0
113516,0
5827,0
176388,0
5467,0
229205,0
25886,0
91590,0
35010,0
84402,0
5782,0
51413,0
26981,0
186927,0
171215,0
142432,0
159492,0
175901,0
149546,0
181775,0
119691,0
280493,0
99685,0
23508,0
266375,0
73233,0
83634,0
172410,0
214138,0
181232,0
272134,0
172632,0
37692,0
211634,0
27497,0
24457,0
21200,0
14769,0
45891,0
210471,0
176995,0
23406,0
51366,0
37140,0
196037,0
24071,0
39619,0
247875,0
225082,0
271801,0
199974,0
9719,0
11540,0
211208,0
133520,0
173374,0
202683,0
96458,0
59701,0
241776,0
58435,0
9374,0
196762,0
148860,0
176918,0
7268,0
234572,0
42778,0
134295,0
203609,0
152670,0
163944,0
161674,0
190312,0
136144,0
126471,0
49485,0
64673,0
179024,0
6,0
105141,0
92990,0
20811,0
200886,0
229794,0
196818,0
235577,0
96232,0
20713,0
226706,0
66472,0
88347,0
13919,0
125337,0
182074,0
19151,0
239612,0
198771,0
111323,0
175513,0
6407,0
172247,0
284105,0
176316,0
179080,0
125413,0
55866,0
53072,0
195957,0
149525,0
6277,0
70171,0
256197,0
6679,0
218888,0
69995,0
120346,0
63511,0
67420,0
186217,0
36884,0
119274,0
183817,0
275574,0
215997,0
247880,0
40460,0
224914,0
170609,0
222110,0
20382,0
277912,0
122692,0
191787,0
184624,0
57994,0
42530,0
150017,0
75468,0
85727,0
253919,0
167920,0
101048,0
238781,0
209578,0
182911,0
158575,0
64478,0
105173,0
237941,0
27045,0
264699,0
219197,0
90423,0
260377,0
236529,0
19908,0
79520,0
128085,0
105959,0
181907,0
126043,0
173026,0
247910,0
40806,0
192481,0
69376,0
269917,0
66220,0
82429,0
267783,0
222257,0
255228,0
128180,0
10194,0
246212,0
220388,0
66041,0
243168,0
58700,0
175056,0
195499,0
97420,0
123432,0
251917,0
189844,0
37871,0
185346,0
8258,0
167248,0
76804,0
200358,0
44495,0
14611,0
117636,0
16146,0
30649,0
168012,0
103225,0
267920,0
105873,0
242899,0
236512,0
191626,0
132636,0
147449,0
86830,0
89032,0
243026,0
32991,0
264998,0
201435,0
70312,0
151601,0
51788,0
146316,0
202856,0
226385,0
105498,0
30607,0
114707,0
119424,0
18281,0
247949,0
263554,0
61448,0
15704,0
99955,0
44414,0
67159,0
93629,0
27356,0
190717,0
38296,0
76391,0
181677,0
108700,0
95844,0
77673,0
91366,0
183091,0
140620,0
85056,0
42472,0
158879,0
87456,0
68732,0
76128,0
227966,0
141531,0
235119,0
182798,0
211561,0
182803,0
8085,0
234115,0
65185,0
241249,0
24329,0
147838,0
70500,0
202374,0
257542,0
274838,0
262193,0
73179,0
211555,0
144018,0
97808,0
67501,0
129603,0
64733,0
210747,0
90429,0
8047,0
235607,0
34848,0
128876,0
117196,0
110009,0
131574,0
166466,0
84067,0
108956,0
16580,0
5388,0
280101,0
87299,0
241807,0
195643,0
40591,0
42649,0
80563,0
39847,0
52230,0
268764,0
144488,0
182975,0
22706,0
122926,0
282502,0
53584,0
92686,0
43406,0
34752,0
198532,0
225933,0
206041,0
110163,0
267044,0
75849,0
186853,0
27636,0
212982,0
42274,0
194030,0
132217,0
31302,0
22693,0
134216,0
3385,0
106864,0
151018,0
86894,0
244013,0
272718,0
135682,0
200553,0
60513,0
116989,0
133752,0
104479,0
118381,0
3453,0
142884,0
75063,0
173627,0
99146,0
62031,0
127068,0
263224,0
34783,0
41038,0
13106,0
199530,0
117574,0
23188,0
282217,0
16833,0
98128,0
264925,0
247345,0
15835,0
54081,0
69909,0
167373,0
129103,0
202148,0
209858,0
246817,0
30075,0
148464,0
53643,0
47543,0
256107,0
38480,0
65269,0
18544,0
106063,0
111783,0
126278,0
73964,0
135010,0
33241,0
16730,0
34792,0
279521,0
282796,0
96030,0
105402,0
240738,0
125194,0
85027,0
188209,0
167228,0
111108,0
140704,0
52948,0
21951,0
282473,0
258972,0
146018,0
169973,0
213960,0
52383,0
168563,0
125823,0
4161,0
26175,0
143640,0
249973,0
282868,0
227791,0
137858,0
284204,0
63990,0
7562,0
143744,0
150911,0
1003,0
61461,0
101559,0
228734,0
42063,0
101101,0
209268,0
97721,0
123981,0
87296,0
80742,0
234678,0
224678,0
152592,0
207630,0
25295,0
116915,0
42907,0
137649,0
212458,0
228501,0
135867,0
253523,0
151525,0
118618,0
264534,0
6858,0
140978,0
93306,0
85992,0
102820,0
280842,0
91745,0
282832,0
16131,0
137437,0
28856,0
83624,0
265405,0
250179,0
154373,0
263401,0
177590,0
100023,0
245226,0
211499,0
144345,0
148946,0
235340,0
194077,0
149580,0
141137,0
125332,0
26713,0
80194,0
123841,0
176910,0
22185,0
187151,0
111178,0
254538,0
173808,0
39059,0
259705,0
138245,0
31851,0
15608,0
255928,0
72726,0
117639,0
30312,0
137995,0
273549,0
205020,0
153283,0
247938,0
89094,0
144280,0
268188,0
102166,0
141875,0
146714,0
164172,0
139962,0
267288,0
232033,0
175180,0
68233,0
11699,0
243826,0
191985,0
117508,0
104819,0
127516,0
133939,0
68569,0
109476,0
249599,0
115629,0
8147,0
62376,0
122384,0
93717,0
29923,0
29823,0
124686,0
119227,0
39523,0
64462,0
44855,0
4330,0
13594,0
105612,0
206158,0
165366,0
12261,1
209402,0
112151,0
67887,0
149820,0
263417,0
271799,0
197027,0
33232,0
215256,0
63811,0
138457,0
146093,0
161186,0
110953,0
125375,0
79109,0
244391,0
225701,0
258022,0
252742,0
103676,0
254532,0
168226,0
179644,0
271589,0
81944,0
22861,0
183813,0
88167,0
167830,0
208872,0
193727,0
206203,0
243269,0
35280,0
79124,0
215436,0
100835,0
195969,0
59336,0
69290,0
38375,0
208878,0
128281,0
91401,0
107651,0
173259,0
115859,0
164240,0
272054,0
157010,0
172571,0
197516,0
62135,0
6339,0
97837,0
97130,0
104818,0
73649,0
232050,0
8912,0
163673,0
130911,0
76065,0
166631,0
46421,0
257488,0
95375,0
47985,0
65297,0
221033,0
197638,0
129542,0
254475,0
76858,0
27771,0
266714,0
135348,0
144673,0
81220,0
60024,0
231475,0
141228,0
18554,0
145320,0
166856,0
153492,0
16,0
185785,0
67270,0
103762,0
173466,0
246614,0
111566,0
2915,0
263710,0
55020,0
130166,0
222665,0
89917,0
114105,0
27464,0
28845,0
219639,0
175042,0
254458,0
72971,0
60276,0
44013,0
146779,0
172742,0
15885,0
217348,0
179903,0
175471,0
283658,0
249526,0
272322,0
262254,0
18834,0
100126,0
239114,0
260716,0
84583,0
278714,0
6894,0
65980,0
208960,0
233633,0
53972,0
255450,0
217814,0
129464,0
225456,0
74514,0
227649,0
99707,0
147825,0
84072,0
140738,0
163911,0
117586,0
36475,0
11313,0
2091,0
210636,0
264422,0
217288,0
67060,0
149876,0
172483,0
192888,0
60400,0
62192,0
126641,0
147783,0
171688,0
43454,0
282464,0
51807,0
1287,0
183330,0
246622,0
113437,0
262570,0
29088,0
190033,0
6356,0
18138,0
4018,0
106757,0
119804,0
185182,0
93112,0
33661,0
174999,0
128230,0
16949,0
82782,0
150923,0
187790,0
37332,0
25681,0
116178,0
18862,0
57003,0
241058,0
99626,0
48397,0
30449,0
35020,0
67458,0
250462,0
140706,0
13310,0
100317,0
204725,0
216163,0
6618,0
49080,0
30281,0
230204,0
203822,0
11657,0
257803,0
216846,0
157958,0
12488,0
60216,0
4053,0
238911,0
272921,0
33609,0
207433,0
195310,0
14288,0
246446,0
71145,0
205420,0
257387,0
39238,0
268794,0
255567,0
76735,0
95104,0
175886,0
146081,0
176336,0
284292,0
62784,0
114651,0
146641,0
17047,0
246072,0
74313,0
44056,0
274648,0
229672,0
25602,0
134267,0
33185,0
47216,0
11791,0
255467,0
171357,0
149866,0
120863,0
101233,0
142950,0
208542,0
77019,0
272430,0
272016,0
265600,0
213787,0
248027,0
80567,0
44212,0
120992,0
207399,0
130888,0
35847,0
108089,0
18897,0
125702,0
227830,0
264655,0
76120,0
93623,0
276581,0
6328,0
260206,0
188818,0
158863,0
158195,0
247797,0
108295,0
122742,0
194623,0
55918,0
251486,0
53030,0
139532,0
33384,0
213766,0
203193,0
84862,0
225833,0
34690,0
268704,0
215611,0
128330,0
237987,0
137404,0
20554,0
88165,0
203918,0
23614,0
136392,0
207766,0
992,0
137350,0
90474,0
132873,0
124609,0
137757,0
92675,0
141735,0
19290,0
174243,0
63011,0
217210,0
108100,0
166558,0
161603,0
83803,0
123529,0
244357,0
73143,0
234719,0
141862,0
209422,0
180255,0
94823,0
168788,0
281399,0
176334,0
103171,0
29959,0
245954,0
35073,0
52808,0
251989,0
251921,0
220842,0
284214,0
246182,0
224995,0
17569,0
78774,0
66454,0
25846,0
166580,0
74886,0
145317,0
266541,0
119702,0
31689,0
251579,0
139197,0
258562,0
177365,0
237635,0
189222,0
204239,0
194913,0
56975,0
182572,0
187883,0
196464,0
1297,0
93549,0
273384,0
181948,0
114629,0
17023,0
156495,0
97098,0
215384,0
165776,0
16359,0
134283,0
89346,0
81063,0
120832,0
191353,0
210533,0
271573,0
206275,0
277315,0
75100,0
234953,0
33526,0
60025,0
274338,0
280150,0
142502,0
162995,0
66318,0
184597,0
18310,0
204435,0
21163,0
46285,0
77853,0
220730,0
107291,0
267823,0
265816,0
8923,0
68995,0
256374,0
166349,0
246488,0
23555,0
8822,0
150491,0
204335,0
2260,0
258733,0
84755,0
216462,0
159942,0
217695,0
123164,0
174377,0
131449,0
5680,0
56303,0
18987,0
116098,0
107743,0
172178,0
100688,0
131314,0
120314,0
246863,0
207836,0
226257,0
243135,0
139304,0
75353,0
186531,0
118736,0
1006,0
270534,0
173968,0
198276,0
46840,0
123136,0
152556,0
194243,0
9011,0
251274,0
71526,0
143972,0
447,0
281042,0
125792,0
187116,0
261264,0
134890,0
143786,0
106890,0
204479,0
212133,0
281934,0
199717,0
169306,0
180679,0
20710,0
18622,0
78187,0
120582,0
233549,0
191705,0
117268,0
198506,0
5221,0
156957,0
140418,0
121510,0
46853,0
248170,0
91102,0
244079,0
254140,0
207417,0
49495,0
165034,0
190682,0
196490,0
146040,0
277372,0
99222,0
284573,0
37946,0
192808,0
52866,0
13913,0
51972,0
262620,0
250266,0
271757,0
255620,0
273047,0
121314,0
115106,0
115069,0
202960,0
159163,0
122372,0
77278,0
143546,0
55092,0
173905,0
141769,0
161538,0
75474,0
97020,0
205930,0
158909,0
216261,0
127926,0
39047,0
180596,0
278223,0
6233,0
174043,0
78691,0
46112,0
25242,0
149377,0
164946,0
217474,0
3129,0
220908,0
32752,0
73297,0
219732,0
166408,0
59340,0
252751,0
227186,0
213391,0
20295,0
51147,0
181171,0
272537,0
254687,0
5998,0
197954,0
129900,0
103456,0
185698,0
859,0
33859,0
206643,0
171864,0
219018,0
189129,0
105721,0
219756,0
38079,0
138267,0
172534,0
196853,0
169035,0
67097,0
157822,0
209683,0
123005,0
166156,0
206218,0
243413,0
235904,0
233296,0
271558,0
146195,0
138609,0
122311,0
220274,0
137520,0
9271,0
65308,0
104740,0
182346,0
196231,0
137778,0
192283,0
102287,0
221499,0
215936,0
123979,0
96142,0
113444,0
148287,0
5011,0
225214,0
127124,0
262940,0
65424,0
186723,0
209149,0
27005,0
88011,0
216005,0
35911,0
284203,0
249367,0
20538,0
224247,0
47320,0
190342,0
231129,0
246017,0
149423,0
251312,0
57990,0
178241,0
29587,0
232016,0
124413,0
283811,0
49716,0
100184,0
94840,0
21448,0
105432,0
255935,0
268817,0
227889,0
72514,0
269758,0
123180,0
107217,0
252234,0
96984,0
229945,0
148500,0
60850,0
227847,0
13312,0
151299,0
226141,0
107318,0
279797,0
182492,0
234356,0
276931,0
59592,0
98508,0
209993,0
186838,0
240687,0
45816,0
197601,0
47263,0
83125,0
265485,0
35921,0
168822,0
49801,0
272617,0
3960,0
95398,0
129308,0
97627,0
235637,0
253624,0
199938,0
138037,0
255732,0
235442,0
242251,0
240108,0
215659,0
234541,0
260434,0
219970,0
67175,0
183103,0
185530,0
222713,0
39207,0
38141,0
274328,0
47749,0
43795,0
59735,0
212284,0
231927,0
51152,0
113194,0
174568,0
39866,0
243023,0
137766,0
188759,0
85051,0
61393,0
169381,0
90669,0
28513,0
251789,0
13461,0
228313,0
65589,0
26458,0
127207,0
135916,0
83024,0
271306,0
170030,0
186953,0
24158,0
200237,0
7718,0
114991,0
153126,0
278532,0
13457,0
270441,0
53362,0
65262,0
952,0
63226,0
257133,0
88889,0
165007,0
50270,0
187162,0
11390,0
46213,0
207819,0
116303,0
133042,0
232021,0
212223,0
136485,0
254840,0
259094,0
98181,0
240559,0
210947,0
284598,0
237804,0
193159,0
202258,0
216156,0
99410,0
64253,0
246753,0
247995,1
112817,0
267677,0
255264,0
90934,0
9462,0
94172,0
29865,0
74680,0
265652,0
24911,0
277344,0
143248,0
217270,0
178926,0
79837,0
18241,0
194184,0
61946,0
34946,0
12085,0
251440,0
191123,0
232986,0
149412,0
240002,0
236652,0
220664,0
91025,0
232675,0
90040,0
194191,0
183013,0
104861,0
225741,0
43910,0
222934,0
172090,0
61255,0
275583,0
225979,0
73759,0
190044,0
216355,0
30060,0
33724,0
265371,0
91742,0
21665,0
280552,0
241711,0
134926,0
147954,0
191992,0
115988,0
163182,0
79081,0
168731,0
65197,0
83341,0
269899,0
178739,0
203209,0
43606,0
86196,0
185216,0
1878,0
162030,0
210896,0
136514,0
120677,0
39338,0
273186,0
257582,0
166668,0
153767,0
282200,0
119581,0
34281,0
185860,0
171000,0
29574,0
36342,0
276061,0
213241,0
208213,0
168595,0
183049,0
95358,0
271885,0
8496,0
36261,0
126155,0
95491,0
237293,0
158728,0
64461,0
264080,0
132605,0
284762,0
156096,0
206455,0
188338,0
97120,0
49059,0
241010,0
132541,0
160022,0
33671,0
176825,0
67422,0
223317,0
209565,0
65933,0
180599,0
37228,0
33222,0
62738,0
138586,0
122144,0
95291,0
189578,0
170701,0
139121,0
255668,0
85485,0
50810,0
5187,0
2465,0
80170,0
169736,0
93118,0
14349,0
141343,0
117470,0
30587,0
73736,0
27950,0
21075,0
151502,0
116863,0
74373,0
188714,0
235420,0
279024,0
94892,0
262339,0
141746,0
154385,0
14103,0
175823,0
78231,0
215496,0
262303,0
191598,0
204302,0
11237,0
65439,0
221438,0
187708,0
127424,0
17451,0
193377,0
149265,0
161619,0
8426,0
235772,0
106259,0
194272,0
137962,0
174509,0
18046,0
64981,0
86426,0
281759,0
162183,0
44841,0
43847,0
79682,0
82392,0
104632,0
21829,0
8549,0
179281,0
23120,0
260737,0
57176,0
151917,0
13201,0
92156,0
112508,0
68154,0
165652,0
39994,0
175098,0
135235,0
84234,0
11882,0
172298,0
40575,0
187674,0
50896,0
54874,0
11114,0
238998,0
281952,0
130301,0
137690,0
260725,0
142098,0
40097,0
191553,0
180629,0
97021,0
49974,0
8306,0
194247,0
8591,0
29070,0
129637,0
162993,0
275735,0
57021,0
182448,0
137647,0
183166,0
243923,0
224146,0
243301,0
41750,0
195084,0
242068,0
117789,0
104335,0
180158,0
145085,0
24741,0
208412,0
222146,0
72243,0
588,0
156737,0
269769,0
77858,0
135943,0
130790,0
243097,0
168151,0
159132,0
271288,0
95741,0
85454,0
23746,0
67851,0
25502,0
72443,0
9185,0
127669,0
203847,0
132609,0
243990,0
211815,0
147481,0
255904,0
158330,0
102507,0
273730,0
42634,0
98157,0
278249,0
81422,0
189432,0
170612,0
54705,0
200036,0
232316,0
115752,0
185092,0
22839,0
211679,0
154879,0
65323,0
74925,0
177444,0
65040,0
106302,0
245953,0
229880,0
38461,0
132976,0
15187,0
167808,0
192154,0
38902,0
236495,0
99518,0
174267,0
119010,0
253675,0
104051,0
253804,0
74318,0
39618,0
15079,0
96663,0
272036,0
190027,0
265730,0
146236,0
113946,0
171302,0
22631,0
85394,0
60103,0
233604,0
104209,0
240933,0
64730,0
206293,0
117393,0
190515,0
121942,0
25271,0
100348,0
49162,0
187682,0
13603,0
266852,0
8850,0
73897,0
234543,0
121844,0
132340,0
138334,0
274381,0
67407,0
196647,0
237814,0
176341,0
192912,0
245928,0
187619,0
140008,0
172566,0
16171,0
169470,0
196509,0
215863,0
147702,0
125945,0
144676,0
176928,0
206989,0
263143,0
228022,0
143733,0
259944,0
110046,0
283726,0
117701,0
23118,0
56345,0
188771,0
167722,0
163971,0
962,0
171055,0
46050,0
394,0
276842,0
195875,0
25629,0
31592,0
278861,0
70897,0
191333,0
3809,0
148814,0
186257,0
167314,0
149416,0
238254,0
194891,0
115346,0
89192,0
180287,0
153171,0
210316,0
250464,0
224482,0
28196,0
53437,0
72360,0
189773,0
231305,0
37295,0
49675,0
36677,0
62663,0
34779,0
234047,0
233197,0
152674,0
240199,0
58734,0
109500,0
18943,0
224265,0
222272,0
201494,0
223401,0
182358,0
122621,0
233275,0
28627,0
188387,0
187097,0
225631,0
169007,0
172992,0
90649,0
31617,0
222374,0
23707,0
33271,0
123234,0
236079,0
234132,0
197967,0
63463,0
268020,0
138149,0
59498,0
55329,0
241792,0
9109,0
15136,0
155508,0
240389,0
167680,0
117831,0
184842,0
174942,0
37571,0
143751,0
165399,0
170551,0
134207,0
273333,0
233753,0
58929,0
50207,0
263650,0
270370,0
165768,0
80310,0
135032,0
60220,0
109501,0
261025,0
142552,0
18166,0
69596,0
207411,0
5093,0
45257,0
233382,0
248055,0
37007,0
163141,0
95089,0
180401,0
257772,0
57697,0
257763,0
179434,0
39883,0
163868,0
14263,0
51055,0
264763,0
104520,0
153850,0
171128,0
99252,0
260267,0
90307,0
44731,0
159872,0
147450,0
102456,0
243708,0
144031,0
282585,0
63729,0
279558,0
170628,0
180038,0
49717,0
174023,0
191702,0
29202,0
255897,0
76535,0
13544,0
270941,0
144487,0
135531,0
142883,0
143551,0
45882,0
19359,0
279256,0
182938,0
96835,0
242195,0
210438,0
118083,0
125343,0
16746,0
3664,0
229829,0
200584,0
68862,0
39711,0
240877,0
78939,0
7515,0
46261,0
181666,0
250093,0
5677,0
217026,0
155102,0
79057,0
154664,0
241821,0
53640,0
126005,0
150050,0
241212,0
108682,0
46305,0
277188,0
40904,0
266008,0
73712,0
50143,0
34028,0
85435,0
164709,0
38009,0
197480,0
137360,0
120808,0
26200,0
43474,0
36141,0
280194,0
252279,0
237751,0
133955,0
278726,0
263357,0
101832,0
6710,0
240629,0
130269,0
139445,0
47975,0
259037,0
36873,0
196946,0
279038,0
191597,0
239401,0
92547,0
25675,0
7759,0
222059,0
271091,0
34564,0
126797,0
273316,0
262851,0
188350,0
62399,0
186243,0
13683,0
107800,0
40865,0
237684,0
68046,0
183679,0
183028,0
120248,0
166407,0
198117,0
18811,0
180984,0
208923,0
95416,0
11174,0
250107,0
140432,0
55615,0
192962,0
114207,0
283902,0
1562,0
230789,0
131998,0
10489,0
173171,0
195257,0
226208,0
136932,0
269030,0
221254,0
5374,0
275700,0
89871,0
258746,0
237581,0
198199,0
191176,0
197434,0
89718,0
67047,0
143951,0
71685,0
251132,0
29542,0
130423,0
130715,0
31267,0
46288,0
258082,0
177926,0
266900,0
220955,0
103787,0
56205,0
238324,0
270167,0
42998,0
144344,0
271687,0
71288,0
68173,0
45096,0
268552,0
262233,0
160561,0
133639,0
173317,0
74151,0
282335,0
220200,0
40350,0
182532,0
242047,0
66995,0
162838,0
226441,0
141232,0
266183,0
183824,0
86807,0
97334,0
283148,0
170274,0
160839,0
42365,0
10509,0
125731,0
203603,0
127903,0
194143,0
178253,0
181327,0
60883,0
151585,0
48330,0
80507,0
104793,0
5394,0
79005,0
45087,0
223287,0
116779,0
247306,0
219026,0
7280,0
151419,0
231661,0
48333,0
30289,0
269168,0
199749,0
99951,0
67053,0
86542,0
212624,0
160936,0
75739,0
66643,0
66864,0
265854,0
104318,0
132334,0
265985,0
39684,0
282770,0
41401,0
55306,0
30221,0
124234,0
216893,0
146961,0
211863,0
35155,0
186252,0
248531,0
110084,0
208864,0
206258,0
11430,0
242892,0
128811,0
115947,0
224506,0
132599,0
144064,0
233888,0
176166,0
73226,0
44257,0
61198,0
80763,0
164874,0
75244,0
63792,0
167433,0
108022,0
179793,0
279925,0
124884,0
73485,0
209122,0
252708,0
43411,0
125604,0
148151,0
247088,0
121728,0
178102,0
58262,0
143842,0
263423,0
196573,0
76490,0
26125,0
198475,0
145816,0
121781,0
69722,0
147189,0
269353,0
167973,0
35681,0
275796,0
220311,0
132515,0
225169,0
23128,0
262336,0
275443,0
5178,0
223567,0
15284,0
77065,0
90379,0
252950,0
29985,0
67898,0
136481,0
147471,0
178971,0
95148,0
47066,0
183610,0
202359,0
198161,0
77101,0
270970,0
219557,0
16977,0
41999,0
207969,0
284728,0
135792,0
155027,0
23410,0
124525,0
48231,0
40731,0
30689,0
268995,0
12828,0
65414,0
192286,0
97726,0
143423,0
127963,0
204770,0
282301,0
12039,0
213548,0
49411,0
213150,0
225634,0
186115,0
176997,0
255570,0
209465,0
242339,0
165375,0
14492,0
96541,0
172280,0
273060,0
43115,0
220591,0
91782,0
250218,0
60362,0
93048,0
182939,0
11124,0
23217,0
185412,0
159753,0
91124,0
255845,0
86060,0
151824,0
195341,0
247426,0
81721,0
18970,0
159053,0
154105,0
204542,0
269630,0
198879,0
261502,0
225994,0
155925,0
251959,0
56777,0
223412,0
115797,0
234269,0
245128,0
209170,0
253806,0
62251,0
32980,0
74758,0
72364,0
65479,0
250484,0
70905,0
92730,0
110213,0
123075,0
35932,0
44987,0
122073,0
277241,0
