,class
36306,1
29605,0
14737,0
34686,1
16289,1
39350,0
48444,0
12549,0
4720,0
35413,0
13350,0
7946,1
2669,1
38505,0
39713,0
23650,0
22033,0
18985,0
43026,0
34089,0
29776,0
4554,0
5994,0
24038,1
1588,0
6742,0
43452,0
39854,0
15455,1
33786,0
22844,1
28831,0
28790,0
39859,1
35127,0
13605,0
11028,0
3655,0
37555,1
45952,0
46009,0
30052,0
10197,0
1611,0
40835,1
5614,0
11480,0
7757,0
28182,0
13538,1
47132,0
45315,0
40322,0
37965,0
12513,1
48748,0
29352,0
47772,1
48541,1
45781,0
23440,0
34050,1
36458,0
18439,1
36794,1
10408,1
5027,1
10100,0
23986,0
37915,0
34274,0
20515,0
46307,0
25085,0
10303,0
3813,0
12957,0
34300,0
36261,0
3002,0
42030,1
30579,0
38370,0
44370,0
27545,0
22463,0
14840,0
32711,1
20171,0
45661,0
33667,0
8886,0
17349,0
32719,1
20216,0
22422,0
14989,0
14677,0
24672,0
39855,0
32433,1
429,0
24989,0
44112,1
42573,0
21416,0
1753,0
40486,0
2666,0
45026,1
3217,0
40942,0
29164,0
45486,0
8443,0
43276,0
20026,0
44806,0
6363,0
23219,0
842,0
33598,0
29357,0
37270,0
32799,1
20136,0
16796,0
16721,0
39381,0
18700,0
27107,0
30439,0
18612,0
12978,0
20379,0
48262,0
22155,0
19722,0
3887,1
26528,0
36731,0
103,0
44724,0
13331,0
12427,1
31379,0
4809,1
21181,1
10131,0
31326,0
43065,0
33466,0
35011,0
14226,0
28799,0
29756,0
14511,0
46988,0
47015,1
10660,0
48435,0
44464,0
22423,0
20188,0
3533,1
353,1
38911,1
41197,0
35404,0
2845,0
8470,0
42026,0
3245,0
47792,0
36870,0
15079,1
29923,0
15269,0
19098,1
36704,1
42225,0
11514,0
22634,0
37170,1
7800,0
16271,0
30171,0
28629,1
35194,1
20339,1
11523,1
38677,0
11891,1
274,1
19401,0
45908,1
17865,0
12904,0
15945,0
26581,0
25512,0
8966,0
2868,0
27944,0
11796,1
5449,1
9933,0
37534,0
39415,0
42889,0
39447,0
43642,0
1583,0
35602,0
21684,0
46887,1
28171,1
11453,0
17129,0
34982,0
12257,0
43936,1
37793,1
17872,0
39455,0
21702,0
8119,0
2558,0
32804,1
44458,0
36166,0
2480,1
32897,0
1179,0
17191,0
22664,1
47969,1
21116,0
36754,0
41091,1
48658,0
37990,0
10661,0
41466,0
34082,1
13112,0
3593,0
40851,0
42461,1
46948,1
32300,0
19386,1
23006,0
4056,1
27581,0
40788,0
3927,0
33437,1
8323,0
19804,1
18649,0
5686,0
16097,1
5397,0
19100,0
15667,0
34520,0
28756,0
36469,0
39719,0
24539,1
21677,0
24425,1
19317,0
46323,0
18654,0
2500,0
34554,0
44337,0
13432,0
23030,0
75,0
41050,0
12912,1
48703,0
36645,0
19595,0
5338,0
24890,0
38594,0
45541,0
47674,0
44433,0
20998,1
36096,0
18123,0
24649,0
38856,0
17558,1
20448,0
34888,0
8545,0
36518,0
11648,0
47070,0
122,0
9365,0
38632,0
11761,0
34790,0
37999,0
33111,0
30434,0
37379,0
23574,0
21914,0
41188,1
16185,1
22108,0
48018,0
34484,1
1604,0
38809,0
30213,0
1471,0
48190,0
44050,1
36382,0
45953,0
44450,0
2709,0
25959,0
21079,0
47025,0
33570,0
40557,0
44506,0
7532,0
25414,0
11061,0
18696,1
34706,0
41822,0
16692,0
7121,0
38847,0
414,0
29661,0
35315,0
19377,0
13260,0
29788,0
39122,0
16884,0
26694,0
14568,1
7775,0
2446,0
9480,0
5010,0
45377,0
31813,0
32889,1
46799,0
29374,1
22067,0
22544,0
17227,0
37932,0
33361,0
9394,1
44945,0
47174,0
26712,1
24309,0
21661,1
42387,0
25900,0
41240,1
18076,1
35610,0
47752,0
41548,0
20411,0
47686,1
18488,0
5710,0
46590,0
9170,1
8854,0
4517,1
29935,1
46033,0
6657,0
47490,0
9748,0
1651,0
40623,0
24342,0
21726,0
47961,1
23362,0
29144,0
35937,0
21522,0
35182,0
48131,0
38011,0
39658,1
16078,0
41463,0
46964,1
31050,0
13109,0
30020,0
3019,0
21783,0
46406,0
18080,0
43364,0
27050,1
10823,0
42915,0
2197,1
14920,0
42852,0
21792,0
16109,0
2050,0
13642,0
38205,0
31840,0
46547,1
34550,0
33661,0
48064,1
47089,0
40541,1
44529,0
24246,0
47602,1
17478,0
12730,1
15231,0
7901,1
48790,0
13445,1
35722,0
25783,1
29750,0
29726,0
9027,1
18827,1
45270,1
29028,0
42562,1
44216,0
40266,0
39491,0
28359,0
147,1
8391,0
10778,1
2664,1
17243,0
8326,0
27215,0
16848,0
9078,0
34043,0
10961,0
6760,1
16037,1
21591,0
6236,0
41730,1
18209,0
4205,1
41393,0
35023,0
44055,0
15980,0
32347,0
5246,0
32764,0
36987,0
15139,0
48040,0
43594,0
9442,1
3026,0
27900,1
42657,0
23303,0
45465,0
1264,0
14449,0
24203,0
42793,0
40349,0
38065,0
32812,0
6970,0
6389,0
20452,0
15471,0
11966,0
8209,0
693,0
21344,0
27600,0
24363,0
45288,0
27184,0
17314,0
33707,1
34962,1
2688,1
19409,0
14642,0
16447,0
41323,0
11347,0
27502,0
27544,0
16528,0
25939,0
36913,0
33763,1
444,0
32107,0
38285,0
22479,0
30095,0
46166,0
21533,0
14943,0
37334,0
33087,1
44824,1
30553,0
10166,0
19370,1
47416,0
23752,0
18045,1
33426,0
16252,1
47333,0
27986,0
31980,0
37805,0
16422,0
39125,0
42549,1
25216,0
14407,1
1415,0
5752,0
25655,0
18140,1
11219,0
8638,1
3728,0
44971,1
32337,0
32146,0
22406,0
31818,0
37260,0
20081,0
42283,0
37094,0
8911,0
4601,0
43659,1
32169,0
40790,0
12174,1
6113,1
23544,0
8925,0
6898,0
7371,0
24493,0
19274,0
17204,0
27769,0
31245,0
45080,1
30040,0
5089,1
19913,0
4845,0
43987,0
7126,1
25555,1
34093,1
25099,0
42036,0
31938,0
41214,1
42927,1
30793,0
9266,0
14785,1
43608,0
40350,0
43778,0
4704,0
17326,0
23731,1
36533,1
34348,0
46802,1
11309,1
36582,0
39926,0
7157,1
29111,0
33625,0
24941,0
26094,0
23704,1
22828,1
47219,0
2374,0
35782,1
1760,0
37202,0
23074,0
16452,0
37732,1
25924,0
11564,0
11328,0
25312,1
40169,0
42072,0
22285,1
37069,0
4941,0
20934,0
5125,0
35187,1
1781,0
43752,1
6965,1
32440,0
15619,0
21125,0
15732,1
48452,0
32600,0
2959,0
39467,0
39167,0
9426,0
13527,1
14436,1
16230,0
21893,1
15336,0
23250,0
11262,0
19052,0
15593,0
18766,0
45183,0
37674,0
22069,0
1025,1
29378,0
8387,0
19993,0
46535,1
16567,1
41093,0
28184,0
12960,1
14406,0
36865,0
16679,1
19473,0
29724,0
8639,0
26298,0
7510,1
16161,1
26004,1
24229,0
26618,0
8266,0
29609,0
5072,0
1534,0
20161,1
33892,0
12372,0
38575,0
6218,1
35617,0
20285,1
35765,0
9673,0
22572,1
9710,0
20937,1
44237,0
29329,0
1070,0
41541,1
21169,1
20035,1
11173,0
3871,0
7454,0
5578,0
5972,0
23335,0
43760,0
19548,1
8023,0
6571,0
10600,0
24918,0
9238,0
17805,0
34215,0
17789,0
2389,0
17966,1
43291,1
8018,0
22861,1
39522,0
5204,0
219,0
271,1
5062,0
25889,0
19983,0
23045,1
23406,0
10181,1
39753,0
29766,0
25909,0
32289,0
35388,0
13005,0
8388,0
11832,0
24016,0
29266,0
35969,0
8089,1
1069,1
16547,0
43403,1
29324,0
21470,0
22830,0
47190,0
42740,0
42663,1
41781,0
25871,0
24251,0
36828,0
33717,1
20857,0
20832,0
37618,0
17027,1
44296,0
24397,0
704,0
42087,0
27846,0
4540,1
45467,0
5438,0
34987,0
23684,1
48206,0
35277,0
24241,0
9497,0
1484,0
17114,0
30091,1
2903,1
8521,0
28354,0
8203,0
10898,1
5302,0
6115,0
48334,0
30202,1
42855,0
30359,0
22778,0
2932,0
35683,0
48400,1
47458,0
13734,1
32975,1
34678,0
44744,0
588,0
5104,0
1294,1
12619,0
35922,0
23620,1
4708,0
9421,1
1825,0
21882,1
38898,0
15488,0
12569,1
23066,1
41190,0
4567,0
26667,0
17565,1
28192,0
25695,0
1570,0
9197,0
44797,0
43316,0
45883,0
12766,1
46696,0
4260,0
31107,0
38207,0
2426,0
6120,0
17443,1
34649,0
4332,0
42181,0
14613,0
46973,0
45749,0
9855,0
29738,1
8482,0
12184,0
29453,0
36824,1
3673,0
35564,0
6213,0
41848,0
11615,0
11622,0
46992,0
32113,1
25289,1
29901,0
39599,1
22619,0
10947,1
13630,0
48649,0
33632,1
4994,1
432,1
47183,0
30054,0
29637,0
8483,1
7487,0
28237,0
34974,0
21538,0
2534,1
14821,0
45598,0
17936,1
11047,0
6212,0
27529,0
37866,0
12984,0
28458,0
34023,0
13156,0
22633,1
8752,0
38593,0
47946,0
16503,0
32192,0
38358,0
14981,0
28389,0
7940,0
48196,0
14216,0
12326,0
42544,0
27368,0
2991,0
26333,0
33323,1
8009,0
7014,0
21368,0
39937,0
35588,0
16305,0
16639,0
23507,0
43565,0
42160,0
37140,0
30418,0
47527,0
29480,1
19721,0
33023,1
30478,1
30733,1
8145,0
43946,0
37447,0
42974,0
28509,0
43323,0
28134,1
8486,0
42771,1
10291,0
16290,1
34877,0
7624,1
15376,0
4873,1
7646,0
19369,0
31646,1
32181,0
48052,0
41802,0
11876,0
24450,0
31377,0
5727,0
14855,0
9901,0
27824,0
35535,1
28962,0
38627,0
37042,1
21498,0
301,0
4638,0
27211,0
24512,0
47446,0
13363,0
10789,0
33132,0
5452,0
4364,0
23103,0
15306,0
36667,1
35784,0
18241,0
8479,0
43249,0
3489,1
36020,0
48534,0
32575,0
34401,0
14776,0
44378,0
18861,1
10952,0
48460,1
28838,0
14755,1
21479,1
22198,1
43536,0
25457,0
4165,0
26922,0
23584,0
26066,1
40978,0
37444,1
41439,1
25743,0
44617,0
16556,0
25630,0
38952,1
41476,1
35646,0
12068,1
23127,0
48425,0
47996,0
14589,1
47144,0
19130,0
36875,0
2992,1
44087,0
42583,0
41507,1
22025,0
29258,0
25490,0
44338,0
10999,1
33278,0
40066,0
24254,0
44716,0
10982,1
7616,1
25443,0
15676,0
10580,0
25228,0
2133,0
32259,0
13310,1
28767,1
43668,0
40427,0
30961,0
12659,0
26543,0
24527,0
23065,0
11835,0
15516,0
36214,0
39084,0
44757,0
47249,0
16589,1
34223,0
32155,0
1300,0
12714,0
35346,0
30078,0
46704,0
10539,0
47451,0
31859,0
8894,1
3571,0
7466,0
5115,0
1539,0
42772,0
25208,1
23664,1
6808,0
9363,0
9665,0
4211,1
21830,0
15778,0
12617,1
38538,1
28813,0
1706,1
47010,0
17888,0
1147,0
34479,0
4355,0
28557,0
30859,0
3339,0
48585,0
16918,1
48712,0
13899,1
45979,0
13957,1
34939,0
32843,0
32026,1
10893,1
7363,0
48069,1
5211,1
6738,0
37433,0
24520,0
24569,0
30349,0
42108,0
8204,0
41435,0
35549,0
1447,1
7740,0
26102,0
17056,0
30179,0
47809,0
20231,0
12683,1
39840,0
41601,1
27794,1
26713,0
3358,0
7204,0
33643,0
20673,0
28762,0
21688,1
23721,0
28730,0
24201,0
21113,1
28736,0
3204,0
39055,0
42639,0
3315,0
3946,0
28421,0
10663,0
31044,0
37636,0
27842,1
38834,0
8900,0
27315,0
14059,0
33380,0
14685,1
9682,0
3214,0
5799,1
6665,0
27073,1
26575,0
34700,0
12807,0
24830,0
16773,0
7221,0
23749,0
48686,0
5525,0
17931,0
39480,0
36472,0
38251,0
36150,0
21126,0
25262,1
35988,1
19059,0
42631,1
27485,1
24946,1
7583,0
43024,0
10158,0
8134,0
2270,1
12887,0
18658,1
44878,0
22011,0
36030,0
22796,0
29943,0
1231,0
48792,0
15364,0
24722,0
31129,0
17844,0
45930,0
48567,0
35014,1
28162,0
20018,0
22672,1
22674,0
47717,0
46886,0
5026,1
38631,0
31211,0
25183,0
16008,1
32250,0
9655,0
9456,0
13228,0
11829,0
43080,1
17447,1
40064,1
27110,1
14822,1
8621,0
43064,0
45767,0
22850,1
20534,0
46570,0
6513,0
32007,1
7227,0
3810,0
21482,1
265,1
16106,0
19578,1
22128,0
15867,1
15642,0
40540,0
26774,1
28735,0
1646,0
45232,0
12050,0
47210,0
8727,0
10630,0
45742,1
45813,0
4826,0
19246,1
30871,0
23783,0
3917,0
11289,0
7242,0
48244,0
9663,0
34451,0
45248,0
31982,0
43338,0
13006,0
36298,0
12813,0
35940,0
10848,1
46559,0
28006,1
2942,0
29927,0
43069,0
19266,0
29490,1
46055,1
26436,1
9927,1
16484,0
29173,0
6382,1
48612,0
36953,0
21307,1
25863,1
2806,0
12221,1
1197,0
11908,0
23088,0
34729,1
6995,0
43269,1
10724,0
15264,1
42467,1
16518,1
1086,1
31132,0
10235,1
12989,0
10534,0
31252,0
6583,0
39402,0
36700,0
884,1
40465,0
40384,0
13735,0
30669,0
45734,0
40294,0
38994,1
23712,0
3110,1
35073,0
12259,0
19828,0
46411,0
48751,0
29618,0
24541,0
2736,1
1718,0
28567,1
43753,0
47392,1
47610,0
26934,0
44758,0
40710,0
22910,0
25383,0
15103,0
4808,0
43405,1
26157,0
31146,0
11124,1
18695,1
9930,0
29655,0
36455,0
19639,1
39663,1
25565,0
15543,0
20571,0
20381,0
38694,0
45948,0
17103,0
3314,0
17037,1
35977,0
37543,0
37328,0
240,0
4135,0
36499,0
12893,0
36136,0
3201,0
40745,0
23621,0
20822,0
40049,0
29293,0
12256,0
45758,0
9293,0
14710,0
14726,0
23026,0
18777,0
4002,0
29154,0
18104,0
8707,0
13772,1
41340,0
38786,1
45460,0
18477,1
9055,0
37874,0
5690,0
7498,1
16802,1
258,0
10196,0
39196,0
37666,1
20767,1
27521,1
37532,0
44680,0
41311,0
741,0
24430,0
38851,1
27346,0
253,0
19614,1
16611,0
19766,1
7216,0
9598,0
37970,0
31897,0
7265,0
37771,0
23875,0
30642,1
41979,1
31746,0
1879,0
6906,1
8376,1
29310,0
40583,0
32888,1
23945,0
28696,0
43148,0
35946,0
6949,1
13365,0
28601,1
39977,0
45707,1
32211,0
11667,0
10569,1
37332,0
2897,0
42986,0
48033,1
32980,1
38974,0
1090,1
40338,0
34689,1
40268,1
18009,1
42728,0
22993,0
26513,0
17097,0
43597,1
35295,1
8799,1
40585,0
26563,0
9395,1
48442,1
30524,0
46281,0
5019,0
12496,0
10648,0
707,0
10923,0
10867,0
42061,0
27440,0
38,0
14280,1
16945,0
37734,1
2871,1
33768,0
28806,1
13721,1
33904,1
20289,1
31995,0
2909,0
35959,0
37587,0
30133,0
20351,0
34561,0
29332,0
1724,0
20340,0
7325,0
24326,0
41307,0
33119,0
36162,0
40331,0
22085,0
21970,0
26828,0
136,1
15743,0
26885,0
14940,0
22825,0
43997,0
13532,0
11305,1
30369,0
48706,0
46642,0
37411,0
11319,0
33235,0
34565,1
38327,1
48316,0
12563,0
43948,0
315,1
387,0
32744,0
32925,0
16313,0
42751,1
15443,0
37262,0
13793,0
248,1
18428,0
35297,0
9378,1
37602,0
8282,0
47580,0
13784,1
18774,0
35726,1
5256,0
21394,0
5285,0
24284,0
18283,0
14982,0
29653,0
322,0
3513,0
3069,0
44102,1
22459,0
6795,0
40816,0
30802,0
41157,0
34796,0
16063,0
31544,0
5142,1
34346,0
43318,1
1332,0
14288,0
24136,0
44215,0
16879,0
620,0
11599,1
14541,0
45907,1
35715,1
31500,0
43221,0
29615,0
40310,0
45048,0
7476,0
24813,0
16748,0
47812,1
23756,0
48026,1
4784,1
1297,0
17015,0
36586,1
12115,0
31029,0
40201,0
23134,0
40768,0
38349,0
3768,0
1267,0
26101,1
33590,0
46762,1
46541,0
39221,0
6021,0
11208,0
48429,0
20705,0
31046,0
19901,0
210,0
33463,0
41679,0
5033,0
597,0
4184,1
40533,0
6124,0
15110,0
46367,0
26206,0
19074,0
6458,0
39641,0
38007,0
16603,0
43538,1
24195,1
1984,0
36612,0
32254,0
34768,0
47236,0
26000,0
48047,0
5556,0
12489,0
2255,0
32573,0
25851,0
22963,0
9646,0
11100,0
32006,0
13019,0
27823,0
197,1
30409,1
21295,1
46013,0
14387,0
46213,0
14816,0
25730,1
8468,0
15117,0
19660,0
13840,1
25680,1
24484,0
17442,0
8797,0
35007,0
13394,0
11297,1
17291,0
26262,0
23962,1
5510,1
44622,0
23378,0
4572,0
3751,0
11392,0
17961,0
41018,0
44145,0
47635,1
12218,0
21934,0
1291,0
19776,0
10880,0
36236,0
21417,0
13039,1
39945,1
39568,0
4825,0
8060,0
24555,0
30087,1
15184,1
9281,0
2569,0
37196,0
8327,0
28603,1
39571,1
31653,0
20935,1
38420,0
14454,1
7857,1
17799,0
26027,0
24654,1
36340,0
21068,0
31595,0
19183,0
18932,0
19725,0
20055,1
23429,0
16410,0
294,0
18616,0
29033,0
2425,1
25333,0
43979,0
35129,0
28135,0
3659,0
36174,1
11811,0
6167,0
24716,0
37145,1
5734,0
25714,0
24222,0
41506,0
9021,0
15817,0
45086,1
3851,1
32309,0
22697,1
43582,0
16238,0
5933,1
29308,0
16459,0
3093,0
9090,0
26889,0
33423,0
45876,0
39796,0
2862,0
2430,0
23106,0
17669,0
43173,0
32272,0
38333,0
109,0
19087,0
25828,1
36457,0
23802,0
19772,0
29421,0
28946,1
8576,0
25168,0
30451,0
14693,1
1836,0
26990,1
45269,0
26755,0
2117,0
37541,1
28905,1
46416,0
48342,0
40176,1
32839,0
23211,0
7944,0
16652,0
11479,0
3648,0
7659,0
16786,0
43304,1
20780,0
3390,1
14814,0
46777,1
36324,0
8467,0
40447,1
41754,0
20335,0
9707,0
20451,0
18483,0
34421,1
7356,1
44401,0
17739,0
23516,0
13591,0
13705,1
27750,1
10112,0
5977,0
36795,0
1021,0
31826,0
5080,1
35819,0
46519,0
32883,0
40017,1
699,1
40889,0
43186,1
10350,0
19258,1
33002,1
38933,0
3849,0
16395,0
32763,1
45612,0
41590,0
40489,0
34444,0
20435,1
36276,1
8046,0
1289,1
25919,0
16188,0
42923,0
28888,0
28879,0
33052,0
33086,1
29380,0
29431,0
6304,1
41564,1
9071,0
18617,0
21795,1
29604,0
20575,0
29853,0
42531,0
22567,0
48394,0
48718,0
33066,1
15814,0
20903,1
13737,0
5091,0
46883,0
23667,0
2371,0
5819,1
23844,0
31360,0
26377,0
35892,0
16394,0
19062,1
28337,0
41724,0
850,0
9553,0
20093,1
2286,1
33497,0
48263,0
5853,0
33116,0
26417,1
18798,1
47814,1
23302,1
12466,1
31445,0
19316,1
590,0
1325,0
47663,0
14077,1
47986,0
5760,0
25936,0
37677,0
38791,0
29436,0
21152,0
18743,1
27401,0
6317,1
23090,0
28426,0
31734,1
13097,1
44263,0
17693,1
41945,0
18423,0
42207,1
3831,0
1248,0
906,1
48616,0
25780,0
8258,0
657,0
4545,0
14126,0
28028,1
42176,0
48497,1
43738,0
29577,0
36049,1
27147,1
44723,0
5372,0
12738,0
2811,0
36070,1
43306,0
18496,1
23909,0
14831,0
31934,0
47723,1
24773,0
9105,0
22061,0
38913,0
15452,0
35930,0
13635,1
28791,0
38812,0
36658,1
8393,0
33973,1
40770,0
19486,0
9449,1
6110,0
30362,0
15891,1
15097,0
29764,1
2194,0
19793,0
40181,0
43250,0
34228,0
43730,0
25628,1
22064,0
30969,0
24832,0
22568,0
41009,0
17981,0
46466,0
43620,0
34707,0
10868,1
14869,1
12607,0
12673,0
44549,0
1370,0
41258,0
24118,1
6592,0
37449,0
22747,0
30465,1
15864,0
29186,0
12338,1
18298,0
45425,1
26629,0
47689,0
45687,1
18057,0
4667,0
12147,1
45686,0
39217,0
10861,0
30630,0
20701,0
46222,1
48084,0
18923,0
27386,0
21849,1
9978,0
14639,0
41512,0
37712,0
42401,0
11189,0
45605,0
36141,0
30380,0
35012,0
7185,1
5057,1
19396,0
9052,0
33398,0
28520,0
17244,0
23856,0
45278,1
23858,0
48692,0
46803,1
32096,0
10558,1
261,0
996,0
45445,0
8284,0
44031,1
34960,0
42024,1
30965,1
28712,0
4312,0
29182,0
47694,0
36012,0
38456,0
1972,1
47887,0
25010,1
24097,0
45699,0
26978,0
5582,0
48801,0
18328,0
45997,0
7853,0
35577,0
9098,1
36313,0
2732,1
39399,0
18683,0
12021,0
8744,0
40371,0
3562,1
18405,0
83,1
1904,1
9635,0
44020,0
8656,0
1088,0
15942,1
39884,0
17272,0
16499,0
7596,1
31698,0
16385,0
15889,0
2656,0
463,0
36292,0
10326,0
4119,0
47241,1
12320,0
37552,1
1756,0
48226,0
2472,1
38620,0
27860,0
39462,1
21752,0
34817,1
23330,0
15883,0
48560,0
12706,0
7074,1
23931,0
469,0
8952,0
6582,0
9826,0
24982,0
4023,1
10662,1
16469,0
34872,0
34354,0
44879,0
23835,0
12488,0
8058,0
37832,1
4605,0
8826,0
33238,0
40821,0
12583,0
33019,0
1003,0
27136,1
11231,0
1591,0
6408,0
32381,0
8256,1
47180,0
22168,0
13719,0
2280,1
40200,1
28872,1
14503,1
42017,0
4107,0
33379,0
44969,0
44267,0
15122,0
12891,0
2347,0
5862,0
26508,0
13792,0
16917,0
42464,0
5203,0
13773,0
19076,0
32503,0
31615,1
16581,1
27036,0
3106,0
1577,0
44348,0
48500,0
7249,0
44402,0
4755,0
2020,0
13230,0
30161,0
31134,0
30980,1
46859,1
110,0
3195,0
11964,0
18191,0
10231,0
17424,0
26461,0
42478,0
31104,0
35167,0
38565,1
12647,0
21778,1
3950,0
15739,0
30525,0
6734,0
33546,1
48734,1
22594,1
25968,0
44457,1
34155,0
13669,1
23035,0
14919,0
38334,0
46872,0
7171,0
42845,0
13402,1
4526,0
48370,0
542,1
26375,0
6698,0
46041,0
3912,0
34803,0
19946,1
15162,1
9343,1
2014,0
7807,0
33009,0
7388,0
942,0
14736,1
25260,1
10211,0
47167,0
13102,1
11765,1
39155,0
41836,0
34316,0
8466,0
36999,0
4365,0
7343,0
6245,0
17630,0
4910,0
15114,0
15354,0
31273,1
10098,0
24652,0
33948,0
29477,0
44032,0
37481,0
47715,1
15405,0
39671,0
12586,0
1051,1
43596,0
15462,0
25003,1
46082,0
46901,1
25227,0
28515,0
12915,0
29835,1
13496,0
1418,0
34378,0
22467,1
42650,1
13312,0
4571,0
34666,1
15181,0
32204,1
12537,0
31904,0
43270,0
10109,0
2542,0
21756,0
10055,0
9140,0
16083,1
31266,0
30704,0
41014,0
15497,0
17220,1
13838,0
38189,1
39323,0
48189,0
5391,0
44783,0
14852,0
5265,1
48826,1
36165,0
31660,0
13175,1
23735,0
33918,0
16079,1
15320,1
24434,0
20615,0
2290,1
23118,0
46890,1
27880,0
20516,0
46205,0
3477,0
39245,1
20837,0
20966,1
27363,1
28836,1
3446,0
4621,0
33367,0
18915,0
24320,1
31587,0
11875,1
30445,0
28933,0
22883,0
24720,0
28113,0
17133,0
39765,0
18138,0
24999,0
9117,1
1396,0
32033,0
39813,0
45998,1
34424,1
43319,0
5557,1
28474,0
24892,0
26081,0
40567,0
26301,0
23139,0
36040,0
23023,0
23641,0
29973,0
46282,0
11844,0
5121,0
42129,0
13657,0
11745,0
4420,0
10071,0
34696,0
23057,0
29674,0
30806,0
18430,0
16543,0
30651,0
23660,0
16726,0
41830,0
6967,1
48516,0
35393,0
12956,0
11106,0
42184,0
31843,1
3382,0
48163,0
47616,1
5134,0
10430,0
41497,0
2587,0
14018,0
21816,0
24297,0
6634,0
16403,0
721,0
17472,1
23435,0
36479,0
42972,0
33105,0
38592,0
43157,1
14420,0
29133,0
47437,0
5069,0
4416,0
18942,0
15041,1
23581,0
8484,0
4419,0
34281,0
21414,0
9902,0
15386,0
43140,0
37251,0
38797,1
4001,0
33908,1
16041,0
10317,0
4370,0
35700,1
19005,1
37881,1
23257,0
45251,1
33999,0
3605,0
28044,0
8786,0
25539,0
43281,0
30717,0
36920,1
28574,0
48550,0
6339,1
31827,1
40391,0
17764,0
13179,0
30801,0
18842,0
35321,0
2990,0
36321,0
5206,1
34459,0
11810,0
938,0
23847,0
18845,0
17837,0
15240,0
10830,0
14070,0
47162,0
29578,0
36010,1
22930,1
45176,1
7024,1
43641,0
5912,0
40562,1
22323,1
42434,0
36357,1
37807,0
32771,0
22553,0
3901,1
24980,1
44274,0
29353,0
47154,1
24067,1
37150,1
11696,0
36260,0
9155,0
29975,0
359,0
3998,1
18224,1
46137,0
46801,0
28383,0
24799,0
23691,0
42824,0
7213,0
18901,1
46482,0
8054,0
45744,0
10001,0
20679,0
39754,0
20532,0
18829,0
33193,0
40193,0
38780,0
13234,0
13763,0
30817,0
3297,0
10252,0
38996,0
20462,0
6209,1
22275,0
16199,0
28531,0
33803,0
23793,0
12772,0
42363,0
26,0
15026,0
9107,0
37287,0
38013,1
36125,0
41640,1
14823,0
7699,0
42498,1
28490,0
44625,0
21723,0
5290,0
31394,0
21203,0
33685,1
28110,1
39957,0
29899,0
24887,0
36577,0
18877,0
7557,0
37432,0
18665,0
46915,0
24934,1
16329,0
12196,1
44816,0
12998,0
7296,1
17692,0
15630,0
1320,1
28386,0
41172,1
7866,0
26831,1
45716,1
36343,0
32624,0
5967,0
11954,0
45862,0
19732,1
32344,0
14073,0
30623,1
43777,0
27002,1
18436,0
2202,1
19227,0
10608,0
40892,0
43469,1
9181,0
30183,0
31684,0
38365,0
2921,0
42733,0
8654,1
19211,0
29412,0
39809,1
6078,0
40791,1
37058,0
22475,0
28824,0
2922,1
42680,0
2258,0
24079,0
19512,0
47607,0
26641,0
28645,0
1314,1
41494,0
15835,0
29828,1
4631,0
23568,1
44334,0
45290,1
7972,0
46924,0
38042,0
47034,1
13552,0
25226,0
15874,1
25467,0
29390,1
31159,0
40369,0
42170,0
15771,1
6511,1
5075,0
45840,0
13372,0
36251,0
46616,0
27873,0
11449,0
15926,1
24726,0
18320,1
37020,0
7978,0
16002,0
9573,0
2825,1
27426,0
32330,0
24350,1
16301,1
11303,1
2136,0
38748,1
26098,1
34423,1
1265,0
786,0
11741,1
34938,1
19364,0
19849,1
2499,0
30983,1
1168,0
9303,0
40440,0
48149,0
27722,0
12666,1
19516,0
22870,0
42261,0
3291,1
22249,1
2765,1
30737,0
41976,0
43721,1
45722,0
23670,0
41653,1
26903,0
37750,0
8171,0
40619,0
11753,0
383,0
11285,0
40662,1
46615,0
2461,0
29534,0
42281,0
164,1
43915,0
1305,0
33468,0
36950,0
18100,1
48605,0
29717,0
45250,1
15882,0
28504,0
15126,1
25685,0
43449,1
46643,0
7906,0
24177,1
28342,0
45073,0
43292,0
32301,0
32145,0
32647,0
36347,0
19161,0
34044,0
17120,0
20012,0
37656,1
21825,0
38704,0
12469,1
29676,1
47985,0
30270,0
9194,0
40799,0
2637,0
5201,1
46699,0
5442,0
18961,0
48499,0
39376,0
11657,1
16348,1
18234,0
30216,0
3570,1
42126,0
7815,0
44645,0
18596,0
15392,0
2555,0
27030,0
31340,0
14114,0
40512,0
44190,0
21180,0
14616,0
45595,0
30735,0
39261,0
30781,0
8191,0
40001,0
2929,1
43465,0
38375,0
3716,0
11072,0
25445,0
5813,0
5181,1
20587,1
35257,0
44245,0
18424,0
15613,0
48659,0
19847,0
14102,0
43619,0
24481,0
41684,0
19441,0
1087,0
32044,0
30947,0
47743,0
17199,0
25896,0
28406,0
16753,0
10236,0
4040,1
3230,0
6546,1
19039,0
48453,0
22176,0
11895,0
37398,0
36522,1
39056,0
10903,1
44870,0
45148,0
5965,0
30459,0
48532,0
27731,1
20041,1
36596,0
742,0
29269,0
44694,0
12870,0
27829,0
23984,0
1113,1
31364,0
27419,0
13073,0
44995,0
8423,0
20359,0
10771,0
24542,0
7656,0
7690,0
21395,0
1778,0
8616,1
45945,1
35083,0
45938,1
33906,0
1991,0
36378,0
20388,0
27810,0
